fact_table_natural_key (txn_id) 	accm_txn_complete_time
1068	5/25/2022 6:08
1069	5/18/2022 5:38
1070	5/22/2022 19:38
1071	5/24/2022 21:00
1072	5/18/2022 7:56
1073	5/22/2022 19:25
1074	5/20/2022 23:33
1075	5/17/2022 22:26
1076	5/19/2022 20:01
1077	5/22/2022 7:46
1078	5/25/2022 5:05
1079	5/19/2022 1:14
1080	5/21/2022 18:50
1081	5/22/2022 14:59
1082	5/20/2022 17:38
1083	5/20/2022 6:34
1084	5/18/2022 13:20
1085	5/17/2022 6:46
1086	5/21/2022 23:38
1087	5/18/2022 22:19
1088	5/20/2022 1:08
1089	5/25/2022 7:11
1090	5/22/2022 14:45
1091	5/20/2022 16:28
1092	5/16/2022 13:41
1093	5/19/2022 13:38
1094	5/19/2022 7:52
1095	5/20/2022 3:10
1096	5/17/2022 16:21
1097	5/21/2022 5:12
1098	5/17/2022 9:13
1099	5/19/2022 21:19
1100	5/16/2022 16:05
1101	5/20/2022 18:40
1102	5/23/2022 17:01
1103	5/22/2022 9:26
1104	5/21/2022 18:48
1105	5/23/2022 15:16
1106	5/22/2022 4:27
1107	5/21/2022 2:17
1108	5/21/2022 4:22
1109	5/22/2022 6:54
1110	5/21/2022 17:46
1111	5/22/2022 18:35
1112	5/19/2022 2:36
1113	5/23/2022 8:24
1114	5/25/2022 3:11
1115	5/25/2022 6:35
1116	5/17/2022 17:54
1117	5/22/2022 1:00
1118	5/24/2022 14:43
1119	5/21/2022 5:19
1120	5/21/2022 12:23
1121	5/18/2022 1:40
1122	5/20/2022 15:06
1123	5/19/2022 23:49
1124	5/18/2022 23:45
1125	5/21/2022 2:54
1126	5/19/2022 3:34
1127	5/23/2022 14:43
1128	5/18/2022 10:42
1129	5/16/2022 19:32
1130	5/21/2022 6:35
1131	5/19/2022 2:43
1132	5/24/2022 7:06
1133	5/19/2022 19:00
1134	5/24/2022 0:57
1135	5/20/2022 5:58
1136	5/22/2022 2:15
1137	5/19/2022 9:10
1138	5/22/2022 3:21
1139	5/19/2022 4:23
1140	5/19/2022 14:00
1141	5/25/2022 8:37
1142	5/24/2022 22:49
1143	5/19/2022 6:33
1144	5/17/2022 3:40
1145	5/22/2022 0:27
1146	5/18/2022 3:56
1147	5/18/2022 16:07
1148	5/21/2022 6:02
1149	5/21/2022 9:26
1150	5/25/2022 6:06
1151	5/21/2022 20:41
1152	5/25/2022 6:51
1153	5/22/2022 6:52
1154	5/20/2022 5:26
1155	5/18/2022 9:46
1156	5/23/2022 13:44
1157	5/22/2022 6:18
1158	5/19/2022 19:49
1159	5/23/2022 3:57
1160	5/21/2022 15:14
1161	5/17/2022 1:30
1162	5/23/2022 0:34
1163	5/18/2022 20:33
1164	5/18/2022 6:16
1165	5/22/2022 11:41
1166	5/17/2022 2:03
1167	5/19/2022 23:35
1168	5/17/2022 2:35
1169	5/17/2022 13:07
1170	5/23/2022 12:57
1171	5/19/2022 22:35
1172	5/18/2022 2:58
1173	5/21/2022 7:02
1174	5/22/2022 1:38
1175	5/24/2022 21:47
1176	5/20/2022 7:31
1177	5/22/2022 5:57
1178	5/22/2022 16:47
1179	5/20/2022 22:17
1180	5/19/2022 5:00
1181	5/24/2022 7:35
1182	5/20/2022 7:26
1183	5/23/2022 23:21
1184	5/21/2022 9:03
1185	5/21/2022 8:02
1186	5/19/2022 15:38
1187	5/18/2022 6:00
1188	5/21/2022 3:38
1189	5/20/2022 11:32
1190	5/18/2022 16:25
1191	5/17/2022 14:03
1192	5/20/2022 4:36
1193	5/24/2022 9:43
1194	5/20/2022 7:28
1195	5/20/2022 2:05
1196	5/18/2022 4:21
1197	5/16/2022 13:29
1198	5/19/2022 22:41
1199	5/19/2022 14:50
1200	5/24/2022 23:07
1201	5/18/2022 17:19
1202	5/18/2022 21:07
1203	5/22/2022 20:23
1204	5/17/2022 20:39
1205	5/21/2022 15:33
1206	5/21/2022 5:33
1207	5/23/2022 5:48
1208	5/20/2022 1:44
1209	5/22/2022 22:30
1210	5/22/2022 18:09
1211	5/19/2022 7:33
1212	5/18/2022 6:04
1213	5/23/2022 5:30
1214	5/22/2022 20:17
1215	5/20/2022 16:28
1216	5/18/2022 12:11
1217	5/21/2022 19:54
1218	5/23/2022 14:03
1219	5/24/2022 20:29
1220	5/19/2022 19:09
1221	5/17/2022 16:36
1222	5/21/2022 16:30
1223	5/17/2022 12:23
1224	5/22/2022 19:48
1225	5/24/2022 16:17
1226	5/20/2022 3:49
1227	5/21/2022 20:11
1228	5/19/2022 19:25
1229	5/20/2022 13:14
1230	5/23/2022 17:16
1231	5/21/2022 18:00
1232	5/21/2022 15:01
1233	5/21/2022 0:03
1234	5/18/2022 19:08
1235	5/20/2022 5:16
1236	5/22/2022 9:12
1237	5/20/2022 2:23
1238	5/17/2022 6:52
1239	5/21/2022 8:52
1240	5/24/2022 9:40
1241	5/21/2022 17:14
1242	5/20/2022 19:05
1243	5/17/2022 21:22
1244	5/24/2022 3:23
1245	5/18/2022 17:44
1246	5/24/2022 15:26
1247	5/23/2022 12:43
1248	5/17/2022 9:44
1249	5/24/2022 13:16
1250	5/20/2022 4:19
1251	5/22/2022 23:23
1252	5/19/2022 10:03
1253	5/24/2022 23:26
1254	5/19/2022 17:47
1255	5/24/2022 21:32
1256	5/18/2022 13:28
1257	5/22/2022 1:15
1258	5/19/2022 23:04
1259	5/18/2022 13:48
1260	5/17/2022 17:04
1261	5/17/2022 8:40
1262	5/22/2022 19:32
1263	5/20/2022 12:38
1264	5/24/2022 5:06
1265	5/16/2022 16:14
1266	5/25/2022 2:10
1267	5/24/2022 9:16
1268	5/24/2022 13:49
1269	5/24/2022 12:01
1270	5/20/2022 21:24
1271	5/23/2022 5:03
1272	5/20/2022 13:57
1273	5/23/2022 20:08
1274	5/20/2022 5:32
1275	5/21/2022 10:39
1276	5/18/2022 21:01
1277	5/25/2022 7:55
1278	5/23/2022 2:55
1279	5/18/2022 0:57
1280	5/22/2022 18:59
1281	5/19/2022 6:11
1282	5/23/2022 1:06
1283	5/20/2022 2:55
1284	5/21/2022 23:32
1285	5/22/2022 16:39
1286	5/18/2022 5:30
1287	5/24/2022 14:08
1288	5/19/2022 1:32
1289	5/20/2022 6:36
1290	5/24/2022 13:15
1291	5/17/2022 19:48
1292	5/18/2022 10:03
1293	5/19/2022 3:09
1294	5/23/2022 19:15
1295	5/25/2022 5:06
1296	5/18/2022 13:02
1297	5/20/2022 3:17
1298	5/18/2022 0:41
1299	5/17/2022 17:53
1300	5/21/2022 17:35
1301	5/22/2022 6:16
1302	5/23/2022 2:07
1303	5/18/2022 19:42
1304	5/23/2022 0:28
1305	5/19/2022 15:11
1306	5/23/2022 11:48
1307	5/21/2022 21:47
1308	5/20/2022 18:50
1309	5/23/2022 22:27
1310	5/18/2022 19:46
1311	5/21/2022 2:31
1312	5/21/2022 12:28
1313	5/25/2022 0:38
1314	5/18/2022 10:20
1315	5/18/2022 20:43
1316	5/21/2022 11:30
1317	5/19/2022 17:37
1318	5/23/2022 18:47
1319	5/19/2022 17:36
1320	5/16/2022 14:20
1321	5/19/2022 9:32
1322	5/18/2022 7:35
1323	5/20/2022 8:11
1324	5/23/2022 5:51
1325	5/22/2022 10:36
1326	5/24/2022 7:13
1327	5/21/2022 19:00
1328	5/18/2022 0:12
1329	5/18/2022 9:44
1330	5/18/2022 14:21
1331	5/22/2022 14:13
1332	5/23/2022 9:20
1333	5/17/2022 15:45
1334	5/22/2022 20:52
1335	5/19/2022 12:26
1336	5/18/2022 4:04
1337	5/18/2022 18:24
1338	5/20/2022 17:53
1339	5/20/2022 11:20
1340	5/17/2022 11:20
1341	5/22/2022 17:16
1342	5/23/2022 19:36
1343	5/20/2022 17:53
1344	5/18/2022 8:46
1345	5/17/2022 5:33
1346	5/24/2022 10:45
1347	5/24/2022 8:19
1348	5/20/2022 4:53
1349	5/23/2022 6:32
1350	5/21/2022 0:02
1351	5/23/2022 3:09
1352	5/23/2022 4:57
1353	5/17/2022 19:21
1354	5/20/2022 20:44
1355	5/17/2022 21:48
1356	5/17/2022 11:12
1357	5/25/2022 3:05
1358	5/24/2022 7:28
1359	5/19/2022 17:45
1360	5/19/2022 5:05
1361	5/16/2022 12:46
1362	5/19/2022 19:44
1363	5/25/2022 1:17
1364	5/16/2022 15:47
1365	5/20/2022 14:01
1366	5/20/2022 1:01
1367	5/24/2022 7:35
1368	5/19/2022 22:17
1369	5/19/2022 2:45
1370	5/16/2022 23:31
1371	5/18/2022 8:33
1372	5/19/2022 15:22
1373	5/22/2022 18:15
1374	5/23/2022 20:18
1375	5/22/2022 14:55
1376	5/20/2022 1:56
1377	5/24/2022 16:57
1378	5/19/2022 14:03
1379	5/24/2022 16:31
1380	5/20/2022 9:40
1381	5/24/2022 12:03
1382	5/19/2022 3:00
1383	5/23/2022 9:04
1384	5/22/2022 2:53
1385	5/17/2022 23:35
1386	5/19/2022 1:48
1387	5/22/2022 16:42
1388	5/21/2022 20:59
1389	5/16/2022 15:48
1390	5/17/2022 17:53
1391	5/22/2022 21:55
1392	5/22/2022 15:53
1393	5/19/2022 11:23
1394	5/18/2022 11:02
1395	5/17/2022 0:43
1396	5/21/2022 4:32
1397	5/23/2022 19:25
1398	5/18/2022 2:23
1399	5/18/2022 4:00
1400	5/24/2022 20:28
1401	5/24/2022 3:57
1402	5/18/2022 0:43
1403	5/19/2022 1:33
1404	5/24/2022 16:35
1405	5/17/2022 7:26
1406	5/16/2022 20:45
1407	5/21/2022 0:49
1408	5/19/2022 22:53
1409	5/20/2022 9:38
1410	5/19/2022 6:12
1411	5/20/2022 18:17
1412	5/17/2022 20:13
1413	5/24/2022 8:39
1414	5/18/2022 0:16
1415	5/21/2022 0:30
1416	5/24/2022 9:48
1417	5/19/2022 13:50
1418	5/18/2022 21:36
1419	5/18/2022 13:44
1420	5/16/2022 19:59
1421	5/24/2022 22:33
1422	5/18/2022 7:22
1423	5/19/2022 18:38
1424	5/23/2022 19:44
1425	5/21/2022 7:15
1426	5/16/2022 21:24
1427	5/19/2022 13:11
1428	5/21/2022 13:40
1429	5/21/2022 21:08
1430	5/25/2022 0:21
1431	5/23/2022 8:30
1432	5/20/2022 13:52
1433	5/16/2022 13:11
1434	5/24/2022 12:39
1435	5/22/2022 8:58
1436	5/18/2022 22:50
1437	5/16/2022 20:25
1438	5/22/2022 14:34
1439	5/22/2022 9:39
1440	5/21/2022 11:10
1441	5/25/2022 3:03
1442	5/19/2022 3:27
1443	5/21/2022 11:12
1444	5/22/2022 5:32
1445	5/20/2022 21:35
1446	5/22/2022 11:31
1447	5/24/2022 10:18
1448	5/24/2022 2:35
1449	5/20/2022 9:07
1450	5/20/2022 14:34
1451	5/17/2022 16:20
1452	5/19/2022 4:02
1453	5/18/2022 8:24
1454	5/25/2022 1:54
1455	5/22/2022 20:34
1456	5/16/2022 19:51
1457	5/17/2022 13:05
1458	5/23/2022 22:44
1459	5/21/2022 13:40
1460	5/21/2022 8:08
1461	5/18/2022 16:07
1462	5/18/2022 22:31
1463	5/25/2022 5:03
1464	5/20/2022 2:49
1465	5/21/2022 1:04
1466	5/20/2022 1:58
1467	5/19/2022 13:41
1468	5/21/2022 5:05
1469	5/19/2022 6:39
1470	5/23/2022 16:45
1471	5/20/2022 6:27
1472	5/22/2022 11:41
1473	5/20/2022 22:34
1474	5/20/2022 15:10
1475	5/21/2022 19:48
1476	5/23/2022 16:41
1477	5/21/2022 13:05
1478	5/23/2022 7:49
1479	5/23/2022 2:36
1480	5/17/2022 20:02
1481	5/18/2022 16:43
1482	5/17/2022 2:32
1483	5/19/2022 7:11
1484	5/25/2022 3:53
1485	5/19/2022 3:02
1486	5/24/2022 2:48
1487	5/19/2022 7:19
1488	5/18/2022 10:43
1489	5/18/2022 9:24
1490	5/23/2022 14:30
1491	5/21/2022 16:11
1492	5/22/2022 1:03
1493	5/24/2022 19:00
1494	5/18/2022 23:58
1495	5/18/2022 7:18
1496	5/23/2022 15:14
1497	5/23/2022 4:58
1498	5/20/2022 10:24
1499	5/17/2022 5:33
1500	5/19/2022 7:28
1501	5/20/2022 5:48
1502	5/17/2022 2:50
1503	5/19/2022 16:53
1504	5/23/2022 23:47
1505	5/20/2022 1:33
1506	5/25/2022 3:39
1507	5/25/2022 1:03
1508	5/24/2022 20:02
1509	5/21/2022 6:23
1510	5/21/2022 11:45
1511	5/18/2022 11:12
1512	5/17/2022 6:21
1513	5/17/2022 23:32
1514	5/22/2022 6:01
1515	5/23/2022 12:52
1516	5/17/2022 6:41
1517	5/21/2022 8:18
1518	5/21/2022 17:13
1519	5/20/2022 23:42
1520	5/24/2022 4:18
1521	5/22/2022 20:23
1522	5/21/2022 15:36
1523	5/23/2022 18:38
1524	5/18/2022 3:13
1525	5/20/2022 13:43
1526	5/24/2022 21:27
1527	5/17/2022 18:52
1528	5/19/2022 7:11
1529	5/25/2022 4:49
1530	5/20/2022 18:07
1531	5/24/2022 10:19
1532	5/17/2022 5:18
1533	5/21/2022 14:02
1534	5/18/2022 3:31
1535	5/17/2022 12:01
1536	5/19/2022 1:18
1537	5/20/2022 1:55
1538	5/19/2022 1:11
1539	5/23/2022 10:05
1540	5/23/2022 23:28
1541	5/18/2022 18:20
1542	5/23/2022 7:59
1543	5/19/2022 17:20
1544	5/24/2022 18:09
1545	5/24/2022 11:33
1546	5/19/2022 2:55
1547	5/25/2022 8:09
1548	5/19/2022 10:56
1549	5/16/2022 23:58
1550	5/16/2022 22:13
1551	5/21/2022 10:42
1552	5/16/2022 15:28
1553	5/18/2022 15:40
1554	5/22/2022 23:51
1555	5/20/2022 2:36
1556	5/24/2022 19:57
1557	5/21/2022 11:40
1558	5/22/2022 9:25
1559	5/17/2022 2:57
1560	5/20/2022 23:49
1561	5/25/2022 5:35
1562	5/17/2022 3:05
1563	5/18/2022 9:30
1564	5/23/2022 9:00
1565	5/23/2022 20:06
1566	5/19/2022 8:38
1567	5/21/2022 11:14
1568	5/21/2022 14:49
1569	5/18/2022 4:06
1570	5/22/2022 13:48
1571	5/21/2022 12:32
1572	5/18/2022 19:15
1573	5/20/2022 9:22
1574	5/25/2022 1:57
1575	5/20/2022 18:49
1576	5/24/2022 2:33
1577	5/22/2022 23:49
1578	5/23/2022 1:34
1579	5/22/2022 20:19
1580	5/21/2022 19:50
1581	5/16/2022 16:35
1582	5/20/2022 8:32
1583	5/23/2022 20:27
1584	5/18/2022 14:39
1585	5/18/2022 4:21
1586	5/20/2022 3:12
1587	5/20/2022 11:33
1588	5/18/2022 19:50
1589	5/17/2022 1:46
1590	5/20/2022 15:57
1591	5/20/2022 5:08
1592	5/17/2022 21:09
1593	5/22/2022 12:29
1594	5/24/2022 21:05
1595	5/20/2022 13:44
1596	5/24/2022 7:11
1597	5/22/2022 19:34
1598	5/22/2022 9:55
1599	5/21/2022 7:47
1600	5/24/2022 3:03
1601	5/19/2022 5:19
1602	5/23/2022 10:12
1603	5/24/2022 12:10
1604	5/24/2022 20:41
1605	5/24/2022 17:27
1606	5/24/2022 18:24
1607	5/18/2022 8:51
1608	5/20/2022 1:11
1609	5/23/2022 5:57
1610	5/21/2022 1:59
1611	5/19/2022 5:33
1612	5/20/2022 22:27
1613	5/21/2022 12:31
1614	5/22/2022 2:45
1615	5/17/2022 9:55
1616	5/23/2022 9:53
1617	5/22/2022 16:07
1618	5/16/2022 13:47
1619	5/21/2022 1:43
1620	5/18/2022 14:22
1621	5/16/2022 15:11
1622	5/18/2022 5:53
1623	5/18/2022 11:19
1624	5/21/2022 5:34
1625	5/19/2022 10:47
1626	5/17/2022 0:50
1627	5/23/2022 22:22
1628	5/16/2022 12:15
1629	5/19/2022 12:01
1630	5/18/2022 18:51
1631	5/20/2022 23:39
1632	5/17/2022 3:28
1633	5/17/2022 0:11
1634	5/19/2022 5:50
1635	5/24/2022 18:01
1636	5/19/2022 16:30
1637	5/23/2022 14:40
1638	5/22/2022 3:15
1639	5/17/2022 19:16
1640	5/19/2022 5:09
1641	5/21/2022 0:35
1642	5/21/2022 10:31
1643	5/17/2022 23:57
1644	5/20/2022 8:31
1645	5/18/2022 11:19
1646	5/20/2022 12:54
1647	5/22/2022 7:02
1648	5/17/2022 0:04
1649	5/17/2022 22:57
1650	5/19/2022 1:56
1651	5/16/2022 18:35
1652	5/24/2022 4:31
1653	5/18/2022 11:34
1654	5/19/2022 16:55
1655	5/17/2022 3:34
1656	5/25/2022 2:17
1657	5/21/2022 22:17
1658	5/23/2022 9:45
1659	5/19/2022 23:01
1660	5/17/2022 4:25
1661	5/18/2022 10:42
1662	5/25/2022 6:50
1663	5/23/2022 7:20
1664	5/21/2022 20:18
1665	5/18/2022 12:25
1666	5/22/2022 4:23
1667	5/19/2022 15:04
1668	5/21/2022 16:49
1669	5/18/2022 3:24
1670	5/21/2022 11:10
1671	5/24/2022 6:57
1672	5/17/2022 19:06
1673	5/18/2022 15:59
1674	5/20/2022 9:42
1675	5/19/2022 20:41
1676	5/20/2022 16:45
1677	5/18/2022 20:38
1678	5/21/2022 21:41
1679	5/22/2022 18:41
1680	5/23/2022 16:26
1681	5/17/2022 2:38
1682	5/21/2022 17:25
1683	5/21/2022 17:15
1684	5/17/2022 14:12
1685	5/18/2022 19:19
1686	5/18/2022 7:14
1687	5/24/2022 8:11
1688	5/21/2022 22:09
1689	5/25/2022 2:22
1690	5/20/2022 11:58
1691	5/23/2022 16:08
1692	5/16/2022 13:48
1693	5/18/2022 17:55
1694	5/18/2022 5:29
1695	5/22/2022 12:20
1696	5/24/2022 20:31
1697	5/20/2022 9:38
1698	5/18/2022 11:18
1699	5/16/2022 18:29
1700	5/19/2022 1:59
1701	5/19/2022 0:06
1702	5/20/2022 3:14
1703	5/18/2022 16:43
1704	5/19/2022 16:32
1705	5/23/2022 4:37
1706	5/23/2022 15:18
1707	5/23/2022 6:13
1708	5/17/2022 18:19
1709	5/21/2022 1:49
1710	5/17/2022 14:47
1711	5/24/2022 15:08
1712	5/21/2022 3:29
1713	5/17/2022 20:58
1714	5/25/2022 7:20
1715	5/24/2022 17:43
1716	5/21/2022 4:33
1717	5/19/2022 2:59
1718	5/17/2022 22:51
1719	5/21/2022 4:04
1720	5/23/2022 20:36
1721	5/24/2022 2:48
1722	5/19/2022 0:40
1723	5/24/2022 4:58
1724	5/16/2022 17:29
1725	5/22/2022 20:40
1726	5/24/2022 8:35
1727	5/24/2022 8:35
1728	5/20/2022 9:14
1729	5/19/2022 15:13
1730	5/21/2022 10:07
1731	5/21/2022 15:04
1732	5/22/2022 11:13
1733	5/17/2022 19:31
1734	5/24/2022 17:30
1735	5/20/2022 11:02
1736	5/21/2022 14:47
1737	5/19/2022 1:08
1738	5/20/2022 9:57
1739	5/20/2022 5:58
1740	5/20/2022 6:08
1741	5/24/2022 6:34
1742	5/19/2022 6:37
1743	5/20/2022 8:16
1744	5/20/2022 1:41
1745	5/22/2022 23:41
1746	5/20/2022 7:54
1747	5/21/2022 2:33
1748	5/18/2022 15:31
1749	5/18/2022 2:31
1750	5/20/2022 12:01
1751	5/18/2022 0:01
1752	5/24/2022 11:58
1753	5/20/2022 20:44
1754	5/20/2022 21:42
1755	5/24/2022 19:09
1756	5/20/2022 21:19
1757	5/22/2022 1:07
1758	5/19/2022 5:50
1759	5/22/2022 12:07
1760	5/19/2022 17:45
1761	5/25/2022 0:43
1762	5/23/2022 17:32
1763	5/22/2022 17:48
1764	5/20/2022 11:46
1765	5/21/2022 1:43
1766	5/19/2022 21:40
1767	5/21/2022 12:08
1768	5/21/2022 12:56
1769	5/19/2022 7:18
1770	5/24/2022 16:12
1771	5/24/2022 18:44
1772	5/17/2022 10:47
1773	5/18/2022 9:54
1774	5/18/2022 18:08
1775	5/19/2022 3:20
1776	5/17/2022 7:20
1777	5/18/2022 0:03
1778	5/22/2022 15:17
1779	5/25/2022 8:42
1780	5/24/2022 16:40
1781	5/20/2022 9:54
1782	5/21/2022 11:22
1783	5/18/2022 9:48
1784	5/23/2022 18:12
1785	5/16/2022 22:10
1786	5/18/2022 2:25
1787	5/19/2022 23:46
1788	5/22/2022 23:19
1789	5/24/2022 21:16
1790	5/18/2022 14:07
1791	5/18/2022 16:22
1792	5/20/2022 0:09
1793	5/17/2022 11:51
1794	5/24/2022 18:25
1795	5/25/2022 0:36
1796	5/21/2022 14:54
1797	5/18/2022 8:53
1798	5/18/2022 4:42
1799	5/20/2022 21:50
1800	5/20/2022 8:42
1801	5/24/2022 23:28
1802	5/24/2022 17:39
1803	5/23/2022 3:18
1804	5/16/2022 18:35
1805	5/23/2022 1:16
1806	5/25/2022 5:54
1807	5/17/2022 13:01
1808	5/25/2022 1:14
1809	5/24/2022 5:33
1810	5/24/2022 11:21
1811	5/20/2022 12:43
1812	5/21/2022 5:54
1813	5/25/2022 6:12
1814	5/18/2022 18:25
1815	5/21/2022 18:22
1816	5/24/2022 15:45
1817	5/24/2022 16:11
1818	5/24/2022 2:51
1819	5/22/2022 16:55
1820	5/19/2022 14:46
1821	5/24/2022 20:39
1822	5/17/2022 21:56
1823	5/22/2022 14:25
1824	5/21/2022 11:35
1825	5/20/2022 8:26
1826	5/19/2022 5:01
1827	5/23/2022 15:05
1828	5/18/2022 23:51
1829	5/17/2022 21:49
1830	5/19/2022 2:45
1831	5/24/2022 5:36
1832	5/19/2022 23:40
1833	5/21/2022 0:15
1834	5/19/2022 22:01
1835	5/25/2022 1:59
1836	5/23/2022 3:37
1837	5/22/2022 10:14
1838	5/24/2022 23:54
1839	5/19/2022 17:42
1840	5/19/2022 20:53
1841	5/19/2022 1:12
1842	5/17/2022 4:46
1843	5/19/2022 2:56
1844	5/24/2022 2:41
1845	5/19/2022 8:43
1846	5/24/2022 4:00
1847	5/22/2022 7:22
1848	5/19/2022 1:23
1849	5/17/2022 11:47
1850	5/21/2022 15:12
1851	5/17/2022 9:12
1852	5/17/2022 19:51
1853	5/20/2022 19:29
1854	5/22/2022 15:21
1855	5/17/2022 16:48
1856	5/20/2022 7:20
1857	5/20/2022 22:50
1858	5/20/2022 21:47
1859	5/17/2022 0:25
1860	5/22/2022 5:15
1861	5/21/2022 10:58
1862	5/17/2022 12:45
1863	5/19/2022 7:35
1864	5/18/2022 10:52
1865	5/24/2022 6:24
1866	5/24/2022 21:12
1867	5/24/2022 0:53
1868	5/18/2022 1:46
1869	5/20/2022 7:22
1870	5/21/2022 13:21
1871	5/17/2022 2:26
1872	5/21/2022 20:24
1873	5/23/2022 9:10
1874	5/17/2022 21:16
1875	5/24/2022 12:15
1876	5/19/2022 19:33
1877	5/20/2022 7:14
1878	5/24/2022 19:21
1879	5/20/2022 16:28
1880	5/20/2022 17:07
1881	5/23/2022 10:23
1882	5/23/2022 3:44
1883	5/18/2022 10:07
1884	5/23/2022 2:22
1885	5/21/2022 18:50
1886	5/20/2022 8:22
1887	5/19/2022 19:23
1888	5/22/2022 18:13
1889	5/16/2022 18:01
1890	5/21/2022 6:12
1891	5/23/2022 23:41
1892	5/23/2022 11:01
1893	5/20/2022 8:27
1894	5/22/2022 4:59
1895	5/18/2022 7:44
1896	5/25/2022 1:53
1897	5/20/2022 9:01
1898	5/21/2022 17:11
1899	5/24/2022 8:46
1900	5/20/2022 22:18
1901	5/20/2022 11:25
1902	5/16/2022 17:43
1903	5/17/2022 5:53
1904	5/23/2022 16:55
1905	5/21/2022 14:12
1906	5/16/2022 21:41
1907	5/23/2022 12:36
1908	5/25/2022 4:05
1909	5/22/2022 22:32
1910	5/18/2022 3:26
1911	5/22/2022 23:55
1912	5/25/2022 6:34
1913	5/25/2022 4:39
1914	5/22/2022 9:21
1915	5/17/2022 17:47
1916	5/24/2022 9:25
1917	5/22/2022 15:09
1918	5/19/2022 23:45
1919	5/16/2022 21:11
1920	5/21/2022 23:47
1921	5/20/2022 0:59
1922	5/20/2022 19:01
1923	5/17/2022 16:05
1924	5/19/2022 23:24
1925	5/19/2022 18:53
1926	5/21/2022 10:22
1927	5/21/2022 14:52
1928	5/18/2022 14:16
1929	5/17/2022 2:10
1930	5/16/2022 13:42
1931	5/22/2022 5:31
1932	5/18/2022 11:58
1933	5/19/2022 3:34
1934	5/19/2022 4:15
1935	5/20/2022 23:33
1936	5/22/2022 0:04
1937	5/21/2022 16:11
1938	5/16/2022 22:15
1939	5/23/2022 2:20
1940	5/21/2022 20:17
1941	5/20/2022 3:46
1942	5/24/2022 14:32
1943	5/17/2022 9:32
1944	5/19/2022 6:28
1945	5/19/2022 12:05
1946	5/20/2022 14:30
1947	5/23/2022 16:14
1948	5/23/2022 17:37
1949	5/20/2022 12:30
1950	5/21/2022 21:07
1951	5/19/2022 17:35
1952	5/20/2022 9:21
1953	5/19/2022 13:10
1954	5/23/2022 16:16
1955	5/20/2022 5:50
1956	5/25/2022 1:28
1957	5/22/2022 14:22
1958	5/18/2022 2:57
1959	5/21/2022 0:05
1960	5/17/2022 11:32
1961	5/21/2022 5:23
1962	5/19/2022 11:34
1963	5/22/2022 7:52
1964	5/20/2022 21:37
1965	5/17/2022 14:35
1966	5/20/2022 12:58
1967	5/17/2022 15:12
1968	5/16/2022 13:05
1969	5/19/2022 10:30
1970	5/22/2022 5:44
1971	5/23/2022 22:37
1972	5/17/2022 10:19
1973	5/20/2022 9:30
1974	5/23/2022 21:41
1975	5/16/2022 15:58
1976	5/20/2022 1:55
1977	5/21/2022 5:40
1978	5/22/2022 11:50
1979	5/18/2022 9:38
1980	5/17/2022 5:18
1981	5/24/2022 9:30
1982	5/18/2022 12:14
1983	5/21/2022 20:34
1984	5/19/2022 9:38
1985	5/23/2022 14:49
1986	5/18/2022 19:41
1987	5/19/2022 2:03
1988	5/21/2022 2:29
1989	5/18/2022 15:13
1990	5/25/2022 7:23
1991	5/21/2022 6:55
1992	5/23/2022 16:03
1993	5/18/2022 3:40
1994	5/24/2022 9:08
1995	5/22/2022 1:18
1996	5/16/2022 22:26
1997	5/23/2022 3:58
1998	5/23/2022 2:46
1999	5/23/2022 20:19
2000	5/25/2022 2:04
2001	5/21/2022 21:51
2002	5/21/2022 13:29
2003	5/20/2022 21:13
2004	5/21/2022 7:31
2005	5/16/2022 19:09
2006	5/23/2022 6:16
2007	5/23/2022 23:37
2008	5/22/2022 11:12
2009	5/19/2022 21:09
2010	5/17/2022 9:50
2011	5/18/2022 20:46
2012	5/17/2022 1:03
2013	5/19/2022 3:45
2014	5/19/2022 21:00
2015	5/17/2022 17:17
2016	5/24/2022 7:36
2017	5/20/2022 21:50
2018	5/23/2022 20:16
2019	5/23/2022 8:52
2020	5/22/2022 6:59
2021	5/16/2022 19:40
2022	5/20/2022 7:47
2023	5/19/2022 4:54
2024	5/23/2022 4:53
2025	5/20/2022 4:27
2026	5/20/2022 13:45
2027	5/16/2022 13:41
2028	5/21/2022 1:09
2029	5/22/2022 21:14
2030	5/22/2022 14:33
2031	5/23/2022 23:39
2032	5/24/2022 9:41
2033	5/21/2022 23:05
2034	5/17/2022 11:15
2035	5/18/2022 23:32
2036	5/20/2022 3:04
2037	5/20/2022 14:50
2038	5/19/2022 20:11
2039	5/22/2022 1:48
2040	5/20/2022 1:54
2041	5/16/2022 13:27
2042	5/18/2022 0:20
2043	5/19/2022 16:40
2044	5/20/2022 22:08
2045	5/23/2022 22:13
2046	5/22/2022 20:30
2047	5/18/2022 20:25
2048	5/17/2022 17:49
2049	5/19/2022 14:42
2050	5/21/2022 1:56
2051	5/18/2022 11:45
2052	5/22/2022 20:24
2053	5/23/2022 16:29
2054	5/19/2022 8:43
2055	5/25/2022 2:05
2056	5/16/2022 19:50
2057	5/21/2022 2:54
2058	5/25/2022 2:25
2059	5/21/2022 7:41
2060	5/23/2022 7:00
2061	5/24/2022 6:24
2062	5/20/2022 11:41
2063	5/20/2022 8:01
2064	5/17/2022 12:17
2065	5/18/2022 13:47
